Matricula,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
30039,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31302,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30146,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35134,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35753,16/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,21,35.0,735.0,588.0,147.0,Trabalhando | Admissão em 16/04/2025
30320,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33505,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34634,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34235,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
27198,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32880,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34144,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32266,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34871,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35425,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26578,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26781,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33849,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32016,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35657,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35707,01/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34926,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35030,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35522,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35523,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35775,24/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,15,35.0,525.0,420.0,105.0,Trabalhando | Admissão em 24/04/2025
33720,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34039,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34898,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32331,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34747,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
29107,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31847,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25583,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35466,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32812,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32056,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
28976,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31093,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31012,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25310,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35595,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26307,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34716,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33394,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31100,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34246,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30685,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30719,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34694,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31831,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32472,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31171,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34532,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
23836,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35714,01/04/2025,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34296,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34646,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34845,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33137,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32273,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34419,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31315,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31905,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31255,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33502,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32803,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32760,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32449,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33867,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
24490,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25379,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33535,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33847,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34848,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30083,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31956,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34815,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33538,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34931,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35112,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33605,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31077,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33734,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32776,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32974,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34453,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31800,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32764,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30859,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32767,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32672,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31413,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31672,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
29968,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31436,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32916,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34247,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35104,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33806,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34743,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34817,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35041,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33106,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34791,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34784,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34954,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31485,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32614,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32798,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33610,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35514,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30615,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30062,,SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35245,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30112,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26147,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26609,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
28989,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31204,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
27163,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33060,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34471,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25023,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26336,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
29075,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
27145,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25165,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30114,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30134,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32343,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30123,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32385,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32389,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
32456,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35274,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30856,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
31584,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34773,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34925,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35416,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35461,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35465,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35613,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35628,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34996,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35000,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35001,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35532,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35004,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
33571,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35229,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34804,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
30119,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26611,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
26361,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34934,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
24511,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
25233,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34778,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34779,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34783,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34788,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34793,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
34797,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
35354,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-06,22,35.0,770.0,616.0,154.0,Trabalhando
