Matricula,UF,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
35401,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34053,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34342,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34907,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35221,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30207,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35370,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35205,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35611,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35648,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35238,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35516,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35074,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35075,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33983,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33998,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35115,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31410,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34158,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35252,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35751,RS,11/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31125,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
29229,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32380,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35155,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35533,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35597,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35757,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34211,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35267,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35460,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35487,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35493,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35710,RS,01/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33119,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35645,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35762,RS,16/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,21,35.0,735.0,588.0,147.0,Trabalhando | Admissão em 16/04/2025
35788,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31848,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35067,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35227,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35709,RS,02/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33647,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34514,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30642,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35488,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35744,RS,08/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32536,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31327,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35387,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35766,RS,22/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,17,35.0,595.0,476.0,119.0,Trabalhando | Admissão em 22/04/2025
35023,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35404,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35277,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35765,RS,22/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,17,35.0,595.0,476.0,119.0,Trabalhando | Admissão em 22/04/2025
35405,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32535,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34312,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35417,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35598,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32881,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34200,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33513,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33625,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32001,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35200,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26545,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35537,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32275,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35739,RS,08/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35498,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31599,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32068,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35756,RS,17/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,20,35.0,700.0,560.0,140.0,Trabalhando | Admissão em 17/04/2025
35761,RS,17/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,20,35.0,700.0,560.0,140.0,Trabalhando | Admissão em 17/04/2025
35763,RS,17/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,20,35.0,700.0,560.0,140.0,Trabalhando | Admissão em 17/04/2025
35776,RS,23/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,16,35.0,560.0,448.0,112.0,Trabalhando | Admissão em 23/04/2025
35529,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35565,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35566,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35584,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35594,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35671,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35471,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35519,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35525,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35527,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34575,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34601,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34873,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34886,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34109,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35024,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35026,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35789,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35790,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35682,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35730,RS,03/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35743,RS,08/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35042,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35043,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35144,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35266,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35394,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33466,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33928,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34106,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34328,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35033,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35265,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35441,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35496,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31979,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33556,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33933,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34021,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34172,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35770,RS,23/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,16,35.0,560.0,448.0,112.0,Trabalhando | Admissão em 23/04/2025
35771,RS,23/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,16,35.0,560.0,448.0,112.0,Trabalhando | Admissão em 23/04/2025
35777,RS,23/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,16,35.0,560.0,448.0,112.0,Trabalhando | Admissão em 23/04/2025
35624,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35626,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35676,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35679,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35728,RS,03/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35769,RS,23/04/2025,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,16,35.0,560.0,448.0,112.0,Trabalhando | Admissão em 23/04/2025
35263,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35547,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35557,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35600,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35601,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35044,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35047,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35049,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35059,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35242,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35261,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34998,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34999,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35003,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35007,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35008,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35011,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34619,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34656,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34842,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34920,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34977,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34993,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34399,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34540,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34548,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34612,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34344,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34921,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32060,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35006,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34462,RS,,SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
